filename,dermatitis,fine,flea_allergy,ringworm,scabies
I-thought-this-was-an-Ingrown-hair-in-my-dogs-toe-grass-seed-removal-000001_png_jpg.rf.bd31719dd88874eb27ba6836c6eec705.jpg,0,0,0,1,0
1000010566_x16_jpg.rf.bdc9f2dacecc3fc0bae8a7d91185c5fe.jpg,0,0,0,1,0
ringworm-156-_jpg.rf.be81fb91ea2c4843808b35b3e8a1b979.jpg,0,0,0,1,0
ringworm-96-_jpg.rf.be85a3dfb16d08f760310442a8c4c656.jpg,0,0,0,1,0
1000010521_x16_jpg.rf.bfbdcc8b42d8ca24c1521e62b0598866.jpg,0,0,0,0,1
1000011972_x4_jpg.rf.bda576075dcccccf6422c3b274764022.jpg,0,0,1,0,0
hotspot-17-_jpg.rf.bfa920d9d47b04d3f555406d76e28bdb.jpg,0,0,0,1,0
1000010600_x4_jpg.rf.0111ade1a7903ae34909e0f09df10fc2.jpg,0,0,0,0,1
Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00353_jpg.rf.013fb58fefadd2b7bea0ead356c49ea3.jpg,0,0,1,0,0
hotspot-61-_jpg.rf.037dd6257348567c379766e43177f0ef.jpg,1,0,0,0,0
83553740_2666988543398149_7829973956135223296_n_jpg.rf.03370e745e5bda47d1756ca0e19dc03c.jpg,1,0,0,0,0
hotspot-36-_jpg.rf.01f1a5037a29db83b352dca8b1725800.jpg,1,0,0,0,0
Image_66_jpg.rf.0177747c6263900078620e0e5e1e5fe0.jpg,0,1,0,0,0
1000010523_x4_jpg.rf.02e92e335438611879bf52075a43567b.jpg,0,0,1,0,0
OIP-2-_x16_jpg.rf.010a2c564ae08bf5b3f99a148ddd97bc.jpg,0,0,1,0,0
flea_allergy-6-_jpg.rf.015ed3643ef9a15a476db1a0e7cf9ee7.jpg,0,0,1,0,0
hot-spots-suck_00232_jpg.rf.06f036cc7d41e1aaeb24087f19dd0651.jpg,1,0,0,0,0
ringworm-129-_jpg.rf.06820080516a74b4be85bdc6c19360b0.jpg,0,0,0,1,0
d85e1b1ef2729146347282b867275414_jpg.rf.00cf757a08e187f2db296c94619d3312.jpg,0,0,0,0,1
mange-58-_jpg.rf.070711aa929088f5451386b67eb20372.jpg,0,0,0,0,1
Image_80_jpg.rf.06d4496f0a29691ba59ebc4711b07a9c.jpg,0,1,0,0,0
hotspot-34-_jpg.rf.08325e9624087bc8c3fa7abc1926ece6.jpg,1,0,0,0,0
80b5eb_799a7e6d4c1444318ee3e4280_jpg.rf.08ad3e82f02b2279d2991b1ef6e7c0b8.jpg,0,0,0,1,0
mange-39-_jpg.rf.08a8ac367cdfc7dce55873ea7a434d9c.jpg,1,0,0,0,0
ringworm-127-_jpg.rf.0314de4a8afaf1c7c59ab941863a2ace.jpg,0,0,0,1,0
90d1b2e80bd3a66d9de4a757d98ac54e448e0a04_jpeg_jpg.rf.07c7c02e057a4646336a76ca68dc922a.jpg,0,0,0,0,1
83482425_2666988283398175_4819098995697647616_n_jpg.rf.0a5a64cafcc3fe0cdb936536f035063f.jpg,1,0,0,0,0
IMG_4525_jpg.rf.015901b1601a6dffd0cd2dc2dd6f08c5.jpg,1,0,0,0,0
plaque-225x300_x16_jpg.rf.0ae5214bbd59c357148f0199ce583a46.jpg,0,0,1,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000478_png_jpg.rf.03cc9badce2c4182fbccbe29feca139a.jpg,0,0,0,0,1
hotspot-57-_jpg.rf.09c93f4d663187ef6718e2edae3cb6f5.jpg,1,0,0,0,0
ringworm-157-_jpg.rf.028f3188b764c155c22a1e5d90c2daf1.jpg,0,0,0,1,0
1000010590_x4_jpg.rf.0b5c5bc6490272029166a6753e7adaf9.jpg,1,0,0,0,0
Image_30_jpg.rf.0b72e42240e015b2c8a5f45840941aa6.jpg,0,1,0,0,0
1000010680_x16_jpg.rf.0a3190f4a30cc7dd50b8c152e54c9468.jpg,1,0,0,0,0
1000010577_x4_jpg.rf.05e7303a6e81a776b46e5595df15ff0b.jpg,1,0,0,0,0
Poodle-hotspot-care-000001_png_jpg.rf.0bf226fc044a31b2c34368a84eaa2989.jpg,0,0,1,0,0
Image_51_jpg.rf.0b2f387fb2aebeb263c02b503dabd33b.jpg,0,1,0,0,0
Image_8_jpg.rf.05d5f1f37051f3cbe3896bf2b6312489.jpg,0,1,0,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_00028_jpg.rf.0b5b6216e31cc32c8972b384f8fb7932.jpg,0,0,1,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000466_png_jpg.rf.03e4d874782845dd542d4766e1da9f8a.jpg,0,0,1,0,0
Image_35_jpg.rf.05ed9f43a7c6d3f690eeb6c711133329.jpg,0,1,0,0,0
69779474_2813720978641346_3471018570912104448_n_jpg.rf.0bf94e9b74bd4087d7ae12b50a46bd87.jpg,0,0,0,1,0
Poodle-hotspot-care-000125_png_jpg.rf.09b51ea566ed49ce9b8edd57a6257e4e.jpg,0,0,1,0,0
1000010778_x16_jpg.rf.0c2caf5986f43d2be888805e654d7aac.jpg,1,0,0,0,0
ringworm-45-_jpg.rf.0c5fd36a5f1e3e2ab2d7c11061d6c441.jpg,0,0,0,1,0
Image_42_jpg.rf.0d0751a864159e50d4393858b7b90fc0.jpg,0,1,0,0,0
mange-38-_jpg.rf.0ce521caffef1274d698156f568da53e.jpg,1,0,0,0,0
Poodle-hotspot-care-000004_png_jpg.rf.0c71be37c7470463ece3ff6c9add6908.jpg,0,0,1,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_01666_jpg.rf.0d97c4c65312a62dbc5b48766e98cc15.jpg,0,0,1,0,0
Image_40_jpg.rf.05deb004e6eb8b50cea8dc85af2aff3f.jpg,0,1,0,0,0
Image_84_jpg.rf.0d91491e35a9223be143c6621a40ffc3.jpg,0,1,0,0,0
Thank-you-all-for-your-support_00007_jpg.rf.0dbd607d34353a4252e9b1f3866bbac4.jpg,1,0,0,0,0
OIP-16-_x16_jpg.rf.0c46d5e949b5adfcfdf6930032e4e36d.jpg,0,0,0,0,1
1000010511_x16_jpg.rf.0df8537b5801810fccf4fd99a634c2d0.jpg,1,0,0,0,0
ringworm-63-_jpg.rf.021273f212e418d31db72caf109cf22e.jpg,0,0,0,1,0
flea_allergy-89-_jpg.rf.0ccb7c97830f9ac5522866e975464533.jpg,0,0,1,0,0
I-thought-this-was-an-Ingrown-hair-in-my-dogs-toe-grass-seed-removal-000004_png_jpg.rf.0e9b120219c4d096f844d1ec63d742c9.jpg,0,0,0,1,0
flea_allergy-9-_jpg.rf.0de98179d691113dd18c35fe99b74253.jpg,0,0,1,0,0
ringworm-158-_jpg.rf.049e8c2b70213ecf8e7fae699acbe97a.jpg,0,0,0,1,0
OIP-18-_x16_jpg.rf.0dac0ecf37e6a5f00e9deb9ca3de5ab3.jpg,0,0,1,0,0
1000010629_x4_jpg.rf.03b778a9e0d221a7b1a2aa2e439843c6.jpg,0,0,0,0,1
May-is-allergy-awareness-month-here-at-The-Shot-Spot_01654_jpg.rf.0ecaf3046c8b0f7d115d2684f96cbe64.jpg,0,0,1,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_00070_jpg.rf.0f76a2b5556b71436c3dc7f7bf394ec8.jpg,1,0,0,0,0
Image_64_jpg.rf.0663687a3720357d355ad9e71696b86c.jpg,0,1,0,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_00547_jpg.rf.03f3db08db644dee16a29ebba5ef41df.jpg,0,0,1,0,0
Poodle-hotspot-care-000126_png_jpg.rf.1081366c691e32302fdcc18de40871ce.jpg,0,0,1,0,0
flea_allergy-39-_jpg.rf.0ebd016c971106f2e897dee839c2d43e.jpg,0,0,1,0,0
hot-spots-suck_00085_jpg.rf.03d2fcacd47c7b3ba8ee6c3a6c8f8441.jpg,1,0,0,0,0
OIP-3-_x16_jpg.rf.0f1726cfbe91562a35a263b94453f3ea.jpg,1,0,0,0,0
1000010633_x16_jpg.rf.07dd582f0fbe60600566241c0916ca62.jpg,0,0,0,0,1
flea_allergy-71-_jpg.rf.100a3f47505aa01f188ad0cc5ac046c7.jpg,0,0,1,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_00046_jpg.rf.0f3231ad0de35b9b3325d41bd85400bc.jpg,0,0,1,0,0
ringworm-122-_jpg.rf.0e77676df9281075012d6d5304615a3b.jpg,0,0,0,1,0
The-perfect-way-to-apply-the-Hot-Spot-Gel_00535_jpg.rf.0f32c42ea81569f5dd978190dd6ddfee.jpg,0,0,0,0,1
May-is-allergy-awareness-month-here-at-The-Shot-Spot_00133_jpg.rf.112d78b390249ecd0a1253c0dda6eea6.jpg,0,0,1,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000459_png_jpg.rf.113115589cf08ad848d42403e4595570.jpg,0,0,0,0,1
Image_40_jpg.rf.0ea80236deb9513fef66888feaceef31.jpg,0,1,0,0,0
flea_allergy-58-_jpg.rf.12097df2f5666bc4476dfa9418264d57.jpg,0,0,1,0,0
50_jpg.rf.10743f7bfc28e2d4ba5f9d037d0b21be.jpg,1,0,0,0,0
Image_43_jpg.rf.12bc2eec1d5ffa76fb8e69c4a4ebc479.jpg,0,1,0,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000498_png_jpg.rf.11f4cdb153109164f1c6d7f0ce3e446a.jpg,0,0,0,0,1
Image_49_jpg.rf.10dbfb9b222a03d5963f89e2b21c4e05.jpg,0,1,0,0,0
Image_36_jpg.rf.12c5793909b921634eb4e532a302436c.jpg,0,1,0,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_01873_jpg.rf.13953dc15435c7c62293c4903888dcf8.jpg,1,0,1,0,0
The-perfect-way-to-apply-the-Hot-Spot-Gel_00547_jpg.rf.142fe0a663cc054182681b16cecef239.jpg,0,0,0,0,1
hot-spots-suck_00034_jpg.rf.10649dbd5a24ba9daa86027d1be5c0dd.jpg,1,0,0,0,0
Image_2_png.rf.1660c14f836a6a001b6f3ec8afc3fbfc.jpg,0,1,0,0,0
Image_65_jpg.rf.15ef54476583b94bd82f493e3a405262.jpg,0,1,0,0,0
ringworm-155-_jpg.rf.12b2acacbafb780808ffe3c6ea178c0e.jpg,0,0,0,0,1
Image_3_jpg.rf.145ce71804626d21ba24a1dc85005438.jpg,0,1,0,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000485_png_jpg.rf.11d42656f1130eab5c1639683db24f8a.jpg,0,0,0,0,1
Image_95_jpg.rf.11fe010685300ce8ca096ce822d19354.jpg,0,1,0,0,0
1000010751_x16_jpg.rf.154873cebaf9a87d37d1cf7433f96332.jpg,1,0,0,0,0
The-perfect-way-to-apply-the-Hot-Spot-Gel_00544_jpg.rf.11cccebce4112ca4ea8d417c549a0f3d.jpg,0,0,0,0,1
hotspot-40-_jpg.rf.176bbc125aea8a4a8720cd82134f01e2.jpg,1,0,0,0,0
OIP-12-_x4_jpg.rf.16ca72a807f1e6e1ac798913840ca145.jpg,0,0,0,0,1
mange-62-_jpg.rf.16fcf29f51f5ff358cf07c811278f5fb.jpg,0,0,0,0,1
Image_47_jpg.rf.16cd95b030a43ae9888494d5bb9ac928.jpg,0,1,0,0,0
flea_allergy-25-_jpg.rf.1702b2862febe86289ce865fc4d38120.jpg,0,0,1,0,0
1000010608_x16_jpg.rf.17aed116c8e30ec739a682c9f5b2c148.jpg,1,0,0,0,0
hot-spots-suck_00310_jpg.rf.154453b6d296c47439296d618ebc6ef1.jpg,1,0,0,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_00688_jpg.rf.135afac0d83f0dc43c614877b8fe5620.jpg,0,0,1,0,0
ringworm-6-_jpg.rf.17251733736df9c9dcd8c21468b9edad.jpg,0,0,0,1,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_01675_jpg.rf.14fa920ee966213337c72b837928ab8c.jpg,0,0,0,0,1
hotspot-5-_jpg.rf.186ff9afc5266d9dc729e1a6a58cf5c3.jpg,1,0,0,0,0
mange-11-_jpg.rf.17689d97d0420c75cc0ef2d854f76dd2.jpg,0,0,0,0,1
1000010512_x4_jpg.rf.189cb9a9dde7b448acc2152b22043604.jpg,0,0,1,0,0
1000010684_x16_jpg.rf.1882c8b9d871668b59435b53a1795d44.jpg,0,0,0,0,1
Poodle-hotspot-care-000124_png_jpg.rf.15c3c69bfde05416a0610384c5fa3b31.jpg,0,0,1,0,0
Image_4_jpg.rf.13ddd4be595006a88eb6d70b9afacce9.jpg,0,1,0,0,0
ringworm-77-_jpg.rf.18a5d7dade2e255b62d3eec23c3789d5.jpg,0,0,0,1,0
ringworm-85-_jpg.rf.190c0e44b98517e5a38902521049d5a8.jpg,0,0,0,1,0
Image_9_jpg.rf.19591e1ab66ceb55713ecdfdc29813fa.jpg,0,1,0,0,0
depositphotos_278064588-stock-photo-selective-focus-dermatitis-disease-dog_jpg.rf.1a6223e573c8135b6ed06f7a548e0887.jpg,1,0,0,0,0
hot-spots-suck_00064_jpg.rf.1dac0f2452b3cdfbca2a407f62fdeb11.jpg,1,0,0,0,0
Image_116_jpg.rf.1d9b5fe0ce000583241d979ef6e0d911.jpg,0,1,0,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_00019_jpg.rf.1c55d12eb492c54cfe54230efe7dbf29.jpg,0,0,1,0,0
Image_19_jpg.rf.1b3274e8bb3586ba9051a7c548b834a0.jpg,0,1,0,0,0
ringworm-105-_jpg.rf.1c33ab1baf54cfc09d28dd269fa35ea9.jpg,0,0,0,1,0
301504804_8729017157124164_3961058354446722962_n_jpg.rf.2175c3abbac80b85ace38f368271d298.jpg,1,0,0,0,0
1000010679_x4_jpg.rf.18ea8394ae23955650883d89eaaf0eeb.jpg,0,0,0,1,0
The-perfect-way-to-apply-the-Hot-Spot-Gel_00550_jpg.rf.213d4e1cc34488061ec62d8f635fbca4.jpg,0,0,0,0,1
1000010592_x4_jpg.rf.19b27581a68fc426a355af079dd98c9c.jpg,0,0,1,0,0
225285168_549389086105304_2027840201124893596_n_jpg.rf.1ec31ce283d120651643124567178e7f.jpg,0,0,0,0,1
Poodle-hotspot-care-000122_png_jpg.rf.20c988826ea713cf51be27a37f34aeed.jpg,0,0,1,0,0
ringworm-99-_jpg.rf.1fa474e25bf963a7a5dfa746d0e542ab.jpg,0,0,0,1,0
Image_89_png.rf.1aaa50e7db47b14741f187045f7f647c.jpg,0,1,0,0,0
340947808_546167834308890_7592465449990658927_n_jpg.rf.18ea49f0561be1a14dd45c9ced208955.jpg,0,0,1,0,0
hotspot-60-_jpg.rf.1f6ed1279940691709c926293d6cc9cf.jpg,1,0,0,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000355_png_jpg.rf.23d18d6790f4e9c1462dc1a2883c9809.jpg,0,0,1,0,0
Image_73_jpg.rf.22ad0b5e9b521d57da84d6a71e34e4f1.jpg,0,1,0,0,0
Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00017_jpg.rf.1d5707814a2e8a6568cb389ade22b1c1.jpg,0,0,1,0,0
Image_15_jpg.rf.1d9d9a990fac7f33ba552e392add4b56.jpg,0,1,0,0,0
hotspot-16-_jpg.rf.1d7c37f6c202cf5225f5dea4c25fb169.jpg,0,0,0,1,0
hot-spots-suck_00343_jpg.rf.243c819abecb62e2e3f861564319a36a.jpg,1,0,0,0,0
Day-1-of-ringworm-treatment_00001_jpg.rf.1fb79467fd23258f8819f6f422680fa7.jpg,0,0,0,1,0
Day-4-of-ringworm-treatment_00431_jpg.rf.193dcd141ae77801b81be9282e7f0d92.jpg,0,0,0,1,0
hotspot-80-_jpg.rf.2256a5bff5b20c4c3a4110851bd6c6a5.jpg,1,0,0,0,0
1000010667_x16_jpg.rf.2464c0a244993bc428315c80343eb2a9.jpg,0,0,0,1,0
flea_allergy-45-_jpg.rf.24ceceea0db014f3a88f44697913b5af.jpg,0,0,0,1,0
1000010732_x4_jpg.rf.25c4084bca39bb3979a1f0e6c1c3e792.jpg,0,0,0,0,1
ringworm-82-_jpg.rf.21f799d5ce20a721ec57ebc08a073a58.jpg,0,0,0,1,0
Day-4-of-ringworm-treatment_00171_jpg.rf.25c6ac9c5fdee9766c26ca5df8e6e397.jpg,0,0,0,1,0
Image_8_jpg.rf.25a51ac826f183e6e5f4d8b45ca2fde3.jpg,0,1,0,0,0
flea_allergy-12-_jpg.rf.26d5085c09f90ba7306b7c5205960b9f.jpg,0,0,0,1,0
flea_allergy-57-_jpg.rf.25fb37aa7774a3611e98158b45277ad3.jpg,0,0,1,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000501_png_jpg.rf.26d3e34000746c2b1dbda35415db386e.jpg,0,0,0,0,1
1000010621_x4_jpg.rf.282099fdaa5f85f16e5fdfd1bee824e8.jpg,0,0,0,0,1
1000010498_x16_jpg.rf.27b93ad94ee76324f87e088f3be10702.jpg,0,0,0,1,0
Image_68_jpg.rf.27ed29ef4217e513f1e105e6a25005c7.jpg,0,1,0,0,0
hotspot-30-_jpg.rf.2773053a53ee4342b454a28af7d14bcf.jpg,0,0,0,1,0
1000010762_x16_jpg.rf.252a32c409ba5d1e0c9d50c36ebe3ed6.jpg,0,0,0,0,1
Image_3_jpg.rf.263e346900f7973099984fe5c02f57c3.jpg,0,1,0,0,0
hotspot-43-_jpg.rf.29a2ed5a684aca5a7e3b7046df824e54.jpg,0,0,0,0,1
Image_76_jpg.rf.271d74066bf1fea98b601ac349a895c9.jpg,0,1,0,0,0
ringworm-41-_jpg.rf.22148fd9c835ab001249dd5ce8411dc0.jpg,0,0,0,1,0
Image_72_jpg.rf.2ad95493b7053ab585654028a7cbd0b8.jpg,0,1,0,0,0
hot-spots-suck_00322_jpg.rf.277e941f90ad630fdbf2b9f3d8c71ffe.jpg,1,0,0,0,0
Image_14_JPG.rf.2afe5121f2f6876c065292a267c4ba30.jpg,0,1,0,0,0
ringworm-5-_jpg.rf.29375e81dd8dc249420a7bd83e0b9dbe.jpg,0,0,0,1,0
ringworm-91-_jpg.rf.279707774ffeed8293167111119be0a2.jpg,0,0,0,1,0
hot-spots-suck_00076_jpg.rf.2a9c55607374bf2f0baf00f144d2f8b1.jpg,1,0,0,0,0
flea_allergy-63-_jpg.rf.26bf9f6464df4d0f7216c72ad711b116.jpg,0,0,1,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_00526_jpg.rf.2a80e491b1b8f9766235e9cc6432475a.jpg,0,0,1,0,0
Image_67_jpg.rf.2b4d675d4f9846c9e3c29f228911e639.jpg,0,1,0,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000150_png_jpg.rf.2bcf9f94a558fd195d919cceed2c9404.jpg,0,0,0,1,0
1000010765_x4_jpg.rf.2b19318cf6df38dacb90b2d8575828fc.jpg,0,0,1,0,0
1000010753_x16_jpg.rf.2be9b769e5bb9121db83345c068e486f.jpg,1,0,0,0,0
Image_59_jpg.rf.28c7044dedd19b452f0e3d0efb2b68fa.jpg,0,1,0,0,0
1000010774_x4_jpg.rf.24f5de65acf94cf030806ccb448a1677.jpg,1,0,0,0,0
Image_16_jpg.rf.2c8043b46113dc59432ce661519c0410.jpg,0,1,0,0,0
mange-51-_jpg.rf.2d9fa56d53056f71bd90f9f956a8d005.jpg,0,0,0,0,1
Image_101_jpg.rf.2cc8ded89af887393c271b3587ce41c9.jpg,0,1,0,0,0
flea_allergy-85-_jpg.rf.2dfd9bbbe7d99a800926347808148144.jpg,0,0,1,0,0
hotspot-87-_jpg.rf.28df7bee95e9c20dba6acd9d3f13b5a8.jpg,1,0,0,0,0
Image_6_jpg.rf.2c2b39033643aacdcad82ebb11be2f66.jpg,0,1,0,0,0
ringworm-14-_jpg.rf.2ca498fe082b83a23b36fcf3f31067c4.jpg,0,0,0,1,0
ringworm-110-_jpg.rf.2d55727a0c2d2fc7076c6f78302d3ad2.jpg,0,0,0,1,0
Image_79_png.rf.2c5c91492c847f944afc49c8d36b5b40.jpg,0,1,0,0,0
mange-5-_jpg.rf.2ef8d62d8f94badb1b98e80afee39ca0.jpg,0,0,0,0,1
mange-13-_jpg.rf.21a0f06c12879581cb774cc0186af1fe.jpg,0,0,0,0,1
1000010683_x4_jpg.rf.2b0489372f2321a84ca8cced29c6a53a.jpg,1,0,0,0,0
Poodle-hotspot-care-000105_png_jpg.rf.2efefec3b8c9e0498e5b24da022cca41.jpg,0,0,1,0,0
62521167_2293314700920873_300162319286009856_n_jpg.rf.2ee33fa3fed54c3b093200b4b98cb127.jpg,0,0,1,0,0
hotspot-32-_jpg.rf.2e2576fcb62af780f124f1d44ebad432.jpg,0,0,0,0,1
mange-49-_jpg.rf.29d1ce420289c4b6dc89f84a6872ed28.jpg,0,0,0,0,1
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000481_png_jpg.rf.31130ffa18388ddf64395d749c10a8fd.jpg,0,0,0,0,1
ringworm-144-_jpg.rf.2f79bf0c1f517bf5d244fc986f8a2dc9.jpg,0,0,0,1,0
ringworm-140-_jpg.rf.2f174c42861ecaec07a1f5c7dc3dac7f.jpg,0,0,0,1,0
flea_allergy-2-_jpg.rf.2fb34b69836d46fe36c20b3b93fab13a.jpg,0,0,1,0,0
1000010628_x4_jpg.rf.2ed0ae28d14a8fb6e753b749d93c072f.jpg,1,0,0,0,0
Poodle-hotspot-care-000106_png_jpg.rf.2f4ede67d9d0923be3e4b37af77037bf.jpg,0,0,1,0,0
hotspot-78-_jpg.rf.30517cd953ddc8664482b249ec658f0b.jpg,1,0,0,0,0
mange-8-_jpg.rf.30f97c1ed986d23be39eca9f6d08a92d.jpg,0,0,0,0,1
flea_allergy-13-_jpg.rf.2f038a6f9419b1255bac78dd44caf96f.jpg,0,0,1,0,0
flea_allergy-68-_jpg.rf.2ff92392df6ed8b1931f0b577788c031.jpg,0,0,1,0,0
hotspot-67-_jpg.rf.2e967d117fd4ef791f52e97658e7f2a9.jpg,1,0,0,0,0
hotspot-10-_jpg.rf.2b4f3c92e69c5b0fa904b49bbcf6d110.jpg,0,0,1,0,0
Poodle-hotspot-care-000005_png_jpg.rf.32cc1700e3953f868ad09bc24201173e.jpg,0,0,1,0,0
1000010652_x16_jpg.rf.3236ab3a2ca4b567393b5d638a848849.jpg,1,0,0,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000356_png_jpg.rf.318e08c60ddb730d98391993dd0e9422.jpg,0,0,0,0,1
flea_allergy-75-_jpg.rf.31e813a950f58fb17a020b2052a735b2.jpg,0,0,1,0,0
Image_77_jpg.rf.32315e6e05abcdd85857442bf5c8b9c0.jpg,0,1,0,0,0
Image_131_jpg.rf.3363cb8806c12c54ce752d1e17755e2e.jpg,0,1,0,0,0
hot-spots-suck_00028_jpg.rf.32980c49403ba73e296a563266b83714.jpg,1,0,0,0,0
1000010757_x16_jpg.rf.32acc8631eb26b11e975b897022008e3.jpg,0,0,1,0,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000151_png_jpg.rf.3397116923b36c2d36f7f4acc9fe849a.jpg,1,0,0,0,0
flea_allergy-77-_jpg.rf.2ff6d9f21e66c320c7e7efdf59c5720b.jpg,0,0,1,0,0
Image_10_jpg.rf.32ce792fd727f9ebf355778c787c3d45.jpg,0,1,0,0,0
Image_106_jpg.rf.332e78d842bf0a70a674aee0d7dc70d6.jpg,0,1,0,0,0
Image_46_jpg.rf.34846ee5727069d5549c4a116b69818d.jpg,0,1,0,0,0
Image_21_jpg.rf.387fcd6802ed30bf2815c4c109bc1e1e.jpg,0,1,0,0,0
ringworm-139-_jpg.rf.383c499e4a8237ccbfa0ac285bd394b1.jpg,0,0,0,1,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_01561_jpg.rf.319ee9bea3ef72f13483a7c2d6db237d.jpg,0,0,1,0,0
Image_97_jpeg.rf.354e4929981c03cc12b31406f205f2e5.jpg,0,1,0,0,0
mange-28-_jpg.rf.37e1f2675cc91610b128b5526ff7b55e.jpg,0,0,0,0,1
ringworm-78-_jpg.rf.39422fcd75873f0cb41cf41a1132930e.jpg,0,0,0,1,0
Poodle-hotspot-care-000103_png_jpg.rf.33b8c5e208c380c7764caf1ca7aa8c2c.jpg,0,0,1,0,0
flea_allergy-22-_jpg.rf.38bbbcca4db3056fb8e21fe8a324c341.jpg,0,0,1,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_00082_jpg.rf.363d6f2e4880852c56c67a80d40f0333.jpg,0,0,1,0,0
1000010593_x4_jpg.rf.3aa170aeab75dda0befa14f77019654b.jpg,0,0,0,0,1
ringworm-27-_jpg.rf.387f100bfbe91df44c567ea6a01e750b.jpg,0,0,0,1,0
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000494_png_jpg.rf.34d40cf746a4f4066cfb5ff400d5d899.jpg,0,0,0,0,1
ringworm-134-_jpg.rf.3c474dab951ba97aa53a88f827e42e5c.jpg,0,0,0,1,0
Image_29_jpg.rf.3906f5417ee6eaa6ab24609ac5c6c9e7.jpg,0,1,0,0,0
Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000613_png_jpg.rf.3111756bb7d1f3969df7077ef6ae17f0.jpg,1,0,0,0,0
340935545_1564725817350843_3975094440924812534_n_jpg.rf.391158537f2cf045ec093a791a041eb3.jpg,0,0,0,0,1
HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000456_png_jpg.rf.3d16473735045be2194bf2f8faba8615.jpg,1,0,0,0,0
Image_5_jpg.rf.3e42db7904623bbba4595b4124628b0e.jpg,0,1,0,0,0
1000_F_266925987_GoNkiLNIUXfRzYXf96Ngo00leArxL72S_jpg.rf.3dd424f1cce784c6ed917c6d6e0b7c52.jpg,1,0,0,0,0
Image_34_jpg.rf.3d63844dcb1a56618502c7199bb0c732.jpg,0,1,0,0,0
flea_allergy-1-_jpg.rf.390d693f40429b9d1fc399cc1abdd7db.jpg,0,0,1,0,0
mange-32-_jpg.rf.376e2fd6b9d547087361204d6c2de644.jpg,0,0,0,0,1
May-is-allergy-awareness-month-here-at-The-Shot-Spot_00121_jpg.rf.3d6ab858376214050c7bc0e220a5ac6c.jpg,0,0,1,0,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_01453_jpg.rf.38049d5fe06e5ff5d9716a8e6103ff95.jpg,0,0,1,0,0
flea_allergy-48-_jpg.rf.3a985562c47a6927613a790e1ef00595.jpg,0,0,0,1,0
Image_30_jpg.rf.3dc97956a4915689613d690dbd284fff.jpg,0,1,0,0,0
ringworm-56-_jpg.rf.3f74ea3c6c4d9ba2ec8be7627869d40c.jpg,0,0,0,1,0
May-is-allergy-awareness-month-here-at-The-Shot-Spot_02176_jpg.rf.3ffa0420be293fab49b97dee4839b692.jpg,0,0,1,0,0
1000011978_x4_jpg.rf.3e6c09021cf2f872abf4392485cf84bf.jpg,1,0,0,0,0
Owners-usually-don-t-get-a-good-vote-of-just-how-big-hotspots_00357_jpg.rf.3e6f955c87037aba23069955e8250d59.jpg,0,0,1,0,0
ringworm-44-_jpg.rf.3ee29c56a127fb9b4f6b388929f834b7.jpg,0,0,0,1,0
